Filter,Channel,SNR (dB),RMSE (μV),NRMSE (%),Correlation,PRD (%)
DB4 LVL:5 THR:0.5 soft,FP1-F3,3.87712476153683,3.524998821237953e-05,1.4118677249725724,0.8688874933615112,50.20857595475069
DB4 LVL:5 THR:0.5 soft,F3-C3,3.681243533499573,2.6444618913726353e-05,2.4972501893146,0.8563066305087524,52.007782493859786
DB4 LVL:5 THR:1.0 hard,FP1-F7,3.7316676691434654,3.5809686786121316e-05,1.2987051901041897,0.8707198643813596,50.17288577234428
DB4 LVL:5 THR:1.0 hard,F7-T7,4.097345149664456,2.636338418321168e-05,2.064540629602015,0.869663198280582,49.85816866464108
DB4 LVL:5 THR:1.0 hard,T7-P7,3.1407097627846743,3.194644693220803e-05,2.4982810317787147,0.8470684035224175,53.68817560497449
DB4 LVL:5 THR:1.0 hard,P7-O1,2.637031893925517,3.076881681560654e-05,2.3859266223218043,0.8342489014448639,55.704728517337976
DB4 LVL:5 THR:1.0 hard,FP1-F3,3.907744252815638,3.52364304424146e-05,1.4113246956325125,0.8687510778847403,50.1892648469296
DB4 LVL:5 THR:1.0 hard,F3-C3,3.7185137296515163,2.6433550653710037e-05,2.4962049780180675,0.856217938304904,51.986014902449526
DB4 LVL:5 THR:1.0 soft,FP1-F7,3.661157150120067,3.587736577817261e-05,1.301159695187214,0.8707350104673762,50.26771068264462
DB4 LVL:5 THR:1.0 soft,F7-T7,3.7852611924372543,2.6589560780149177e-05,2.082252724930806,0.869154714475457,50.28591158412884
DB4 LVL:5 THR:1.0 soft,T7-P7,2.894696537358314,3.210901840488245e-05,2.5109944714721086,0.8471114567185936,53.96138801547588
DB4 LVL:5 THR:1.0 soft,P7-O1,2.5484136565640156,3.082314432306099e-05,2.390139376004754,0.8342147012439166,55.80308455981792
DB4 LVL:5 THR:1.0 soft,FP1-F3,3.8385824474171937,3.530374414203105e-05,1.4140208111422363,0.8686444164339432,50.28514360239543
DB4 LVL:5 THR:1.0 soft,F3-C3,3.635621544725391,2.6488098499655343e-05,2.5013561060815133,0.8559713817943018,52.093292398740445
DB4 LVL:5 THR:2.0 hard,FP1-F7,3.7149283902767936,3.5853176925243326e-05,1.3002824412466933,0.8703942128639824,50.23381972564649
DB4 LVL:5 THR:2.0 hard,F7-T7,4.02813697718225,2.6487650167760303e-05,2.0742720120449984,0.8684233418705548,50.09317925257798
DB4 LVL:5 THR:2.0 hard,T7-P7,3.095796476782158,3.2032837069273747e-05,2.50503692676829,0.8462440995477418,53.8333601026172
DB4 LVL:5 THR:2.0 hard,P7-O1,2.62004144937982,3.080326886818219e-05,2.388598160519925,0.8338547817851231,55.76710147912889
DB4 LVL:5 THR:2.0 hard,FP1-F3,3.890541900078844,3.5281647093127566e-05,1.4131357580756647,0.8683971006776733,50.25366951078547
DB4 LVL:5 THR:2.0 hard,F3-C3,3.7005107198181495,2.6468879046642106e-05,2.4995411514840424,0.8558078938592071,52.05549411791724
DB4 LVL:5 THR:2.0 soft,FP1-F7,3.5835733741401676,3.60206304449498e-05,1.3063554559715331,0.8699360649611935,50.46843854168333
DB4 LVL:5 THR:2.0 soft,F7-T7,3.43242671627747,2.707199151898744e-05,2.120032315531878,0.8653562595348042,51.1982797755131
DB4 LVL:5 THR:2.0 soft,T7-P7,2.628482276323961,3.246326676906216e-05,2.538697457367437,0.844747795367294,54.55672647124265
DB4 LVL:5 THR:2.0 soft,P7-O1,2.4556317250059094,3.093922069213865e-05,2.399140362323616,0.8332469360585386,56.013232472410714
DB4 LVL:5 THR:2.0 soft,FP1-F3,3.761783377870087,3.5447022024876295e-05,1.4197595199688269,0.8677466916572323,50.48922249229829
DB4 LVL:5 THR:2.0 soft,F3-C3,3.543904381022706,2.660792043663129e-05,2.5126712759379375,0.8548102342869603,52.3289423529549
DB4 LVL:5 THR:3.0 hard,FP1-F7,3.6903177416009303,3.592014261909916e-05,1.3027110772380925,0.8698784844328539,50.32764523516746
DB4 LVL:5 THR:3.0 hard,F7-T7,3.9270468264986604,2.668434371267865e-05,2.0896752627142723,0.8663779983194357,50.46516411877092
DB4 LVL:5 THR:3.0 hard,T7-P7,3.0335749955368825,3.2164536416688994e-05,2.5153360997011474,0.8449271980698455,54.054689808111355
DB4 LVL:5 THR:3.0 hard,P7-O1,2.596389550487191,3.0854791251887544e-05,2.3925933946449414,0.8332481143704948,55.860379046936345
DB4 LVL:5 THR:3.0 hard,FP1-F3,3.8653816987009915,3.5350574555480916e-05,1.4158965096218674,0.8678464459938416,50.35184684089082
DB4 LVL:5 THR:3.0 hard,F3-C3,3.6741820488382118,2.6523459269061045e-05,2.5046953369617455,0.8551630341219957,52.16283528797878
DB4 LVL:5 THR:3.0 soft,FP1-F7,3.5101758826397877,3.6181882943677933e-05,1.3122035790859932,0.8688661525392103,50.69436911872282
DB4 LVL:5 THR:3.0 soft,F7-T7,3.0929327933350077,2.763224707420028e-05,2.1639064383933015,0.8601163589892443,52.2578294817641
DB4 LVL:5 THR:3.0 soft,T7-P7,2.371538857759878,3.288689577734729e-05,2.571826159227641,0.8412468883548577,55.26866381552499
DB4 LVL:5 THR:3.0 soft,P7-O1,2.368194520640748,3.107207759092553e-05,2.409442572307002,0.831953571185248,56.253760326404254
DB4 LVL:5 THR:3.0 soft,FP1-F3,3.6894076553049624,3.560608552145678e-05,1.4261304899586666,0.8666184734011813,50.715785735428256
DB4 LVL:5 THR:3.0 soft,F3-C3,3.4559053320104374,2.6745727382822806e-05,2.525684827904345,0.8533409716965162,52.59996284703171
DB4 LVL:5 THR:4.0 hard,FP1-F7,3.660961395988262,3.600132602912893e-05,1.3056553452677386,0.8692461659343901,50.44139116046307
DB4 LVL:5 THR:4.0 hard,F7-T7,3.8015048219974847,2.6938218298508805e-05,2.109556412783143,0.8636694162629567,50.945289198010414
DB4 LVL:5 THR:4.0 hard,T7-P7,2.957259284811738,3.23341338897512e-05,2.5285989877740533,0.8431867256191167,54.33970988985145
DB4 LVL:5 THR:4.0 hard,P7-O1,2.568078559125187,3.0918491459548145e-05,2.397532941791511,0.8324874689614754,55.975703688618104
DB4 LVL:5 THR:4.0 hard,FP1-F3,3.8359181212559443,3.543269601997796e-05,1.4191857205161322,0.8671838112644011,50.468817143487044
DB4 LVL:5 THR:4.0 hard,F3-C3,3.6424303111763305,2.659082818056563e-05,2.5110571993715465,0.854359636740113,52.295327562033066
DB4 LVL:5 THR:4.0 soft,FP1-F7,3.4424561358917725,3.6344592742739985e-05,1.3181045539195568,0.8677028841838881,50.922341516558625
DB4 LVL:5 THR:4.0 soft,F7-T7,2.7775093720342765,2.821107681517599e-05,2.209235122660906,0.8541290572251875,53.3525065024804
DB4 LVL:5 THR:4.0 soft,T7-P7,2.1276018429680352,3.334211951040101e-05,2.6074256366880606,0.8370349229940881,56.03369824240831
DB4 LVL:5 THR:4.0 soft,P7-O1,2.286575529585762,3.12095302757215e-05,2.420101156351026,0.8305189839535563,56.50260852022415
DB4 LVL:5 THR:4.0 soft,FP1-F3,3.6226816595471028,3.5765793444415646e-05,1.4325272711572725,0.8654191874368902,50.94326687193653
DB4 LVL:5 THR:4.0 soft,F3-C3,3.3731769885315996,2.6888522516057542e-05,2.5391694303736423,0.8517438567880051,52.88079344832274
DB6 LVL:2 THR:0.5 hard,FP1-F7,5.348504020165068,3.119790425805277e-05,1.1314502811013072,0.9043937407319476,43.711325821550346
DB6 LVL:2 THR:0.5 hard,F7-T7,4.682815057499219,2.50895614329576e-05,1.964786409713749,0.8829429641449954,47.4491278112491
DB6 LVL:2 THR:0.5 hard,T7-P7,4.1188934237022305,2.9533210968511242e-05,2.3095607760925776,0.8712258014037394,49.632568530105395
DB6 LVL:2 THR:0.5 hard,P7-O1,5.168710372132468,2.497117142320419e-05,1.9363559881498114,0.8951016515317726,45.208508771255346
DB6 LVL:2 THR:0.5 hard,FP1-F3,5.940165263835768,2.951995991373968e-05,1.1823629101259125,0.9105590868812985,42.04696865656462
DB6 LVL:2 THR:0.5 hard,F3-C3,8.667014213335252,1.6729577750286027e-05,1.5798276897221548,0.945740606308736,32.90152312988613
DB6 LVL:2 THR:0.5 soft,FP1-F7,5.345320523080625,3.120896035953714e-05,1.1318512512763839,0.9043112739861727,43.726816504844386
DB6 LVL:2 THR:0.5 soft,F7-T7,4.665864261792749,2.5136602070919878e-05,1.96847020492155,0.8824295637573893,47.53809059559108
DB6 LVL:2 THR:0.5 soft,T7-P7,4.107826040710971,2.9569106242051443e-05,2.3123678638794067,0.8708547831927488,49.69289297724358
DB6 LVL:2 THR:0.5 soft,P7-O1,5.166445708308265,2.4977451269034864e-05,1.9368429503700773,0.8950397136107769,45.21987798019259
DB6 LVL:2 THR:0.5 soft,FP1-F3,5.93728524230722,2.9529459545731107e-05,1.1827433988718097,0.9104916141589805,42.060499526178255
DB6 LVL:2 THR:0.5 soft,F3-C3,8.663744643986337,1.673579049270819e-05,1.5804143789174319,0.9456959648786413,32.91374153082571
DB6 LVL:2 THR:1.0 hard,FP1-F7,5.347206643447562,3.120244294131232e-05,1.131614884928775,0.9043597857604249,43.71768496225153
DB6 LVL:2 THR:1.0 hard,F7-T7,4.6756020975674195,2.51096682291419e-05,1.966360991238076,0.8827233625853886,47.487153583224945
DB6 LVL:2 THR:1.0 hard,T7-P7,4.114476804084174,2.9547609187240112e-05,2.310686747842052,0.8710768352988235,49.65676571538721
DB6 LVL:2 THR:1.0 hard,P7-O1,5.167226574883001,2.497529868303471e-05,1.9366760309764788,0.8950609071088141,45.21598087815363
DB6 LVL:2 THR:1.0 hard,FP1-F3,5.938904046370483,2.9524134241093587e-05,1.1825301044531544,0.9105294015831311,42.05291438995737
DB6 LVL:2 THR:1.0 hard,F3-C3,8.664885126487516,1.6733633463848116e-05,1.5802106837631644,0.9457114337582246,32.90949937146036
DB6 LVL:2 THR:1.0 soft,FP1-F7,5.3426035523038875,3.121843449019923e-05,1.1321948483241904,0.904240471251286,43.74009069175198
DB6 LVL:2 THR:1.0 soft,F7-T7,4.651341471563555,2.5177208898365108e-05,1.9716501625672493,0.8819848697897187,47.61488582178929
DB6 LVL:2 THR:1.0 soft,T7-P7,4.098200795608866,2.9600565957385314e-05,2.314828081450724,0.8705286653572512,49.74576316731234
DB6 LVL:2 THR:1.0 soft,P7-O1,5.164732107618406,2.4982234285977238e-05,1.9372138430022576,0.8949924333607628,45.22853728814927
DB6 LVL:2 THR:1.0 soft,FP1-F3,5.934883849306071,2.9537410998062012e-05,1.183061878380087,0.9104350440043306,42.071825234882084
DB6 LVL:2 THR:1.0 soft,F3-C3,8.661305526296443,1.674043689120927e-05,1.5808531532319463,0.945662535183931,32.92287945349393
DB6 LVL:2 THR:2.0 hard,FP1-F7,5.344783826686382,3.121092621154925e-05,1.1319225465721612,0.904296288700296,43.72957085645429
DB6 LVL:2 THR:2.0 hard,F7-T7,4.6591915293628965,2.5155471410464208e-05,1.9699478800892103,0.8822224020213796,47.57377610193782
DB6 LVL:2 THR:2.0 hard,T7-P7,4.103131206017667,2.9584637990642168e-05,2.313582480108151,0.8706933356917874,49.71899513650907
DB6 LVL:2 THR:2.0 hard,P7-O1,5.165062598471154,2.498132290942601e-05,1.9371431715302423,0.8950014088904842,45.226887306491946
DB6 LVL:2 THR:2.0 hard,FP1-F3,5.936605805098316,2.9531759759829803e-05,1.182835529343653,0.9104751157029485,42.06377585278553
DB6 LVL:2 THR:2.0 hard,F3-C3,8.661887920098291,1.673934405939514e-05,1.5807499536183074,0.9456703465621302,32.9207302162719
DB6 LVL:2 THR:2.0 soft,FP1-F7,5.338909855975432,3.123133304665717e-05,1.132662638570914,0.9041439957228204,43.758162835293966
DB6 LVL:2 THR:2.0 soft,F7-T7,4.633396289963777,2.5227653343778778e-05,1.9756005130370717,0.8814308596333754,47.71028585276219
DB6 LVL:2 THR:2.0 soft,T7-P7,4.086201599734687,2.9640033138877487e-05,2.317914500141006,0.8701184871929483,49.81209044856154
DB6 LVL:2 THR:2.0 soft,P7-O1,5.163131187136123,2.4986726881801387e-05,1.9375622153184378,0.8949479430661225,45.23667080957202
DB6 LVL:2 THR:2.0 soft,FP1-F3,5.93171671559797,2.9547916581554108e-05,1.183482658499931,0.9103602366428651,42.086788938799764
DB6 LVL:2 THR:2.0 soft,F3-C3,8.658939012099548,1.6744950976923057e-05,1.5812794328255417,0.9456300333950541,32.93175716085386
DB6 LVL:2 THR:3.0 hard,FP1-F7,5.342490146773532,3.121892492902582e-05,1.1322126350044626,0.9042365088263138,43.740777844682746
DB6 LVL:2 THR:3.0 hard,F7-T7,4.645869840548319,2.519267470124857e-05,1.9728613036787406,0.88181487791291,47.64413459362142
DB6 LVL:2 THR:3.0 hard,T7-P7,4.0940593920190524,2.9614154120323e-05,2.315890705090717,0.8703875841598516,49.76859899877415
DB6 LVL:2 THR:3.0 hard,P7-O1,5.163760897311832,2.4984948403321317e-05,1.9374243055906035,0.8949655910722487,45.23345100227491
DB6 LVL:2 THR:3.0 hard,FP1-F3,5.934466346266234,2.9538855689995332e-05,1.1831197426239244,0.9104245985339748,42.073882992298294
DB6 LVL:2 THR:3.0 hard,F3-C3,8.659992255623346,1.6742956792997827e-05,1.5810911156408223,0.9456443460426956,32.92783526339055
DB6 LVL:2 THR:3.0 soft,FP1-F7,5.336430698783426,3.12400031463778e-05,1.1329770759345568,0.904079092364208,43.77031049593999
DB6 LVL:2 THR:3.0 soft,F7-T7,4.623386151119694,2.525595422218655e-05,1.9778167806042486,0.8811191932021489,47.76380819113903
DB6 LVL:2 THR:3.0 soft,T7-P7,4.079748455575643,2.966139287747504e-05,2.3195848777543677,0.8698959649972822,49.84798694118669
DB6 LVL:2 THR:3.0 soft,P7-O1,5.162459388428604,2.4988627027258202e-05,1.9377095595487626,0.8949290783672733,45.24011088617456
DB6 LVL:2 THR:3.0 soft,FP1-F3,5.929722787196241,2.9554538944282935e-05,1.1837479039843706,0.9103130487897636,42.09622154910497
DB6 LVL:2 THR:3.0 soft,F3-C3,8.657872399960432,1.6746984936843282e-05,1.5814715061850564,0.9456153887677473,32.93575728448875
DB6 LVL:2 THR:4.0 hard,FP1-F7,5.340361973288859,3.122634091061539e-05,1.132481589431169,0.9041810923857346,43.751168362740216
DB6 LVL:2 THR:4.0 hard,F7-T7,4.63485516798848,2.5223642664106816e-05,1.9752864330586615,0.8814746920956579,47.70270089545342
DB6 LVL:2 THR:4.0 hard,T7-P7,4.086929823120384,2.963750847508742e-05,2.3177170659890414,0.8701450691682606,49.80784757945024
DB6 LVL:2 THR:4.0 hard,P7-O1,5.1629716241232515,2.4987138203509627e-05,1.937594110708498,0.8949439812726983,45.237415477923356
DB6 LVL:2 THR:4.0 hard,FP1-F3,5.932520030974608,2.954528054788305e-05,1.1833770774472598,0.9103789332031167,42.08303428515293
DB6 LVL:2 THR:4.0 hard,F3-C3,8.658944831638886,1.674494920521882e-05,1.5812792655178278,0.9456300170785978,32.93175367650006
DB6 LVL:2 THR:4.0 soft,FP1-F7,5.334705250762999,3.124604610166606e-05,1.133196234997391,0.9040338212346818,43.778777269391995
DB6 LVL:2 THR:4.0 soft,F7-T7,4.617498903661814,2.52726942821351e-05,1.9791277099472184,0.8809344453373473,47.79546682519643
DB6 LVL:2 THR:4.0 soft,T7-P7,4.076034963261724,2.9673800754097147e-05,2.3205552004595953,0.869766348326702,49.8688392212661
DB6 LVL:2 THR:4.0 soft,P7-O1,5.162147903131899,2.4989522168639722e-05,1.9377789720863232,0.8949201480674478,45.241731475225514
DB6 LVL:2 THR:4.0 soft,FP1-F3,5.928423941150081,2.9558857433756263e-05,1.1839208724367654,0.9102822607585153,42.1023726208564
DB6 LVL:2 THR:4.0 soft,F3-C3,8.65731837899628,1.6748040722929867e-05,1.5815712074518131,0.9456077887880752,32.93783366506849
DB6 LVL:3 THR:0.5 hard,FP1-F7,5.251660909981708,3.14688193477656e-05,1.1412755229468727,0.9025712404564672,44.09090445152692
DB6 LVL:3 THR:0.5 hard,F7-T7,4.764463641226956,2.491970657032232e-05,1.9514849207012228,0.8846268035534746,47.12789999273663
DB6 LVL:3 THR:0.5 hard,T7-P7,3.883791344548611,3.0116817683058078e-05,2.3552000795201242,0.8655942050828875,50.613359284123284
DB6 LVL:3 THR:0.5 hard,P7-O1,4.66190350910749,2.6100245380244882e-05,2.023908513448971,0.8845685288032604,47.25261591485688
DB6 LVL:3 THR:0.5 hard,FP1-F3,5.741367212191896,3.0061978585657456e-05,1.2040723831788553,0.906983495097325,42.81899687665689
DB6 LVL:3 THR:0.5 hard,F3-C3,8.043382227590781,1.7814649188831275e-05,1.682294466201981,0.938071648222236,35.035498270547706
DB6 LVL:3 THR:0.5 soft,FP1-F7,5.241766598970825,3.147839822085827e-05,1.1416229186746016,0.9025775833762063,44.10432539285984
DB6 LVL:3 THR:0.5 soft,F7-T7,4.712507127136433,2.4952140029663254e-05,1.9540248144456132,0.884600462227122,47.189237826869004
DB6 LVL:3 THR:0.5 soft,T7-P7,3.846260374487037,3.0140098806904993e-05,2.357020713602802,0.8656100091983919,50.652484795264684
DB6 LVL:3 THR:0.5 soft,P7-O1,4.652219800430711,2.610835793900365e-05,2.0245375909345857,0.8845438879851152,47.267303118656315
DB6 LVL:3 THR:0.5 soft,FP1-F3,5.732208496271075,3.0071343001183334e-05,1.2044474560998608,0.9069722648699328,42.832335149718716
DB6 LVL:3 THR:0.5 soft,F3-C3,8.034146828158153,1.7823290491896666e-05,1.6831104921687903,0.9380348167190676,35.05249284368769
DB6 LVL:3 THR:1.0 hard,FP1-F7,5.250003301337615,3.147236077310257e-05,1.1414039593527245,0.9025516014785432,44.095866336001485
DB6 LVL:3 THR:1.0 hard,F7-T7,4.756932630319454,2.4931364064437098e-05,1.9523978296840776,0.8845268464663973,47.14994652908956
DB6 LVL:3 THR:1.0 hard,T7-P7,3.878802605584848,3.0125412001204326e-05,2.3558721737298933,0.8655232035954746,50.627802619960285
DB6 LVL:3 THR:1.0 hard,P7-O1,4.660017519467315,2.6103445925299433e-05,2.0241566954215626,0.8845418511357923,47.25841027134578
DB6 LVL:3 THR:1.0 hard,FP1-F3,5.7397037672810995,3.0065591840318562e-05,1.2042171048623747,0.9069624543682376,42.82414344209694
DB6 LVL:3 THR:1.0 hard,F3-C3,8.041149361132856,1.7818039729891036e-05,1.6826146458699502,0.9380487914852521,35.042166338730034
DB6 LVL:3 THR:1.0 soft,FP1-F7,5.230500896707149,3.1496739263739686e-05,1.1422880908589963,0.9025056646676144,44.130022994040516
DB6 LVL:3 THR:1.0 soft,F7-T7,4.6557424485341246,2.501135403265114e-05,1.9586619169571988,0.8842548710721134,47.30122275747434
DB6 LVL:3 THR:1.0 soft,T7-P7,3.8064895952320117,3.018257707281664e-05,2.3603426055870695,0.8653969360192237,50.72387240855698
DB6 LVL:3 THR:1.0 soft,P7-O1,4.641343106383868,2.612374650463684e-05,2.0257308766122124,0.8844316941643986,47.295163009272365
DB6 LVL:3 THR:1.0 soft,FP1-F3,5.7214126321930125,3.008986830791013e-05,1.2051894501823892,0.9068848700366715,42.8587218044964
DB6 LVL:3 THR:1.0 soft,F3-C3,8.021488271442069,1.784100001247742e-05,1.684782859003315,0.9379215202510613,35.08732158890195
DB6 LVL:3 THR:2.0 hard,FP1-F7,5.243790601190305,3.148760754155197e-05,1.1419569118941926,0.9024569166909362,44.117228555011614
DB6 LVL:3 THR:2.0 hard,F7-T7,4.734266435921877,2.496974052357761e-05,1.9554031251562083,0.8841808237707585,47.22252370504248
DB6 LVL:3 THR:2.0 hard,T7-P7,3.8634533036317076,3.0153973122310727e-05,2.358105714982787,0.8652767230539867,50.67580152540005
DB6 LVL:3 THR:2.0 hard,P7-O1,4.6533776306098575,2.6116657194169092e-05,2.0251811455425948,0.8844216895041536,47.28232832286412
DB6 LVL:3 THR:2.0 hard,FP1-F3,5.7329929692191275,3.008206506687695e-05,1.204876906980997,0.9068587316259649,42.847607201627675
DB6 LVL:3 THR:2.0 hard,F3-C3,8.0311686074697,1.7834767844615922e-05,1.684194335401491,0.9379297399054004,35.07506498457487
DB6 LVL:3 THR:2.0 soft,FP1-F7,5.208278802009976,3.154112417841541e-05,1.1438977927085539,0.9022760889209388,44.1922106157123
DB6 LVL:3 THR:2.0 soft,F7-T7,4.543236035682209,2.516049527723817e-05,1.970341303672483,0.883138471954274,47.58327718856706
DB6 LVL:3 THR:2.0 soft,T7-P7,3.72938775106375,3.028872939922177e-05,2.368643946393447,0.8646737653653822,50.90226860870434
DB6 LVL:3 THR:2.0 soft,P7-O1,4.620533986962485,2.6160054331018133e-05,2.028546318300494,0.8841240505268496,47.36089571598466
DB6 LVL:3 THR:2.0 soft,FP1-F3,5.699901435436847,3.0134685124614793e-05,1.2069844980746067,0.906632047016155,42.922556961887345
DB6 LVL:3 THR:2.0 soft,F3-C3,7.9947370228384695,1.7884025202256826e-05,1.6888458656842753,0.9376215687999822,35.17193784747253
DB6 LVL:3 THR:3.0 hard,FP1-F7,5.2359275440599005,3.150760058679879e-05,1.1426819970306001,0.9023295849841972,44.145240773644
DB6 LVL:3 THR:3.0 hard,F7-T7,4.7069433249096235,2.5018655039507086e-05,1.959233665454522,0.8837266819714455,47.31503034866657
DB6 LVL:3 THR:3.0 hard,T7-P7,3.8466331827196476,3.0186858830641527e-05,2.3606774482811343,0.8649854105190958,50.73106819363093
DB6 LVL:3 THR:3.0 hard,P7-O1,4.645503107478401,2.613323104142527e-05,2.0264663422935714,0.8842668733133839,47.31233408055789
DB6 LVL:3 THR:3.0 hard,FP1-F3,5.724184964078768,3.010458604027014e-05,1.2057789394945184,0.9067135770089488,42.879685113154174
DB6 LVL:3 THR:3.0 hard,F3-C3,8.017461234550188,1.785857300367201e-05,1.6864423329299647,0.9377571768543832,35.12188182615839
DB6 LVL:3 THR:3.0 soft,FP1-F7,5.187662162360405,3.1587118359037145e-05,1.1455658575940357,0.9020112430450041,44.256652976917785
DB6 LVL:3 THR:3.0 soft,F7-T7,4.432760113286951,2.5335080601125235e-05,1.9840132394145795,0.8816431495644013,47.913451208117834
DB6 LVL:3 THR:3.0 soft,T7-P7,3.654870243432835,3.0413183017294033e-05,2.3783764876687243,0.8636815770742379,51.11142137351467
DB6 LVL:3 THR:3.0 soft,P7-O1,4.6017063321692495,2.619701714712016e-05,2.0314125502879743,0.8837894964988953,47.42781423444896
DB6 LVL:3 THR:3.0 soft,FP1-F3,5.68034389395407,3.017940923551198e-05,1.2087758328212566,0.9063622306592095,42.98626007309013
DB6 LVL:3 THR:3.0 soft,F3-C3,7.970586355909193,1.7925391924588404e-05,1.6927522579643406,0.9373230140786029,35.25329245139113
DB6 LVL:3 THR:4.0 hard,FP1-F7,5.227273939213626,3.153006116693064e-05,1.1434965719294037,0.9021844716999031,44.1767102508295
DB6 LVL:3 THR:4.0 hard,F7-T7,4.67377022812579,2.5080374282313964e-05,1.9640669555783374,0.8831419736596222,47.43175316377764
DB6 LVL:3 THR:4.0 hard,T7-P7,3.826871981285792,3.0227107435731204e-05,2.3638249759816157,0.8646213719280847,50.798708710352415
DB6 LVL:3 THR:4.0 hard,P7-O1,4.637082388915027,2.6151287910789665e-05,2.027866538004394,0.8840966916393878,47.34502474305052
DB6 LVL:3 THR:4.0 hard,FP1-F3,5.714715649466448,3.012925318831364e-05,1.206766932738088,0.9065528809644595,42.91481994408425
DB6 LVL:3 THR:4.0 hard,F3-C3,8.003532121069343,1.7883070384334355e-05,1.688755699165127,0.9375783298690443,35.170060037737585
DB6 LVL:3 THR:4.0 soft,FP1-F7,5.168657478690414,3.163217230650771e-05,1.1471998231677694,0.9017382104909378,44.31977797919818
DB6 LVL:3 THR:4.0 soft,F7-T7,4.325214199714517,2.5524669478555392e-05,1.9988601171012632,0.8798936106003561,48.27199979816844
DB6 LVL:3 THR:4.0 soft,T7-P7,3.582159883313804,3.0551537532485746e-05,2.3891961090713134,0.8624780989451555,51.34393554083715
DB6 LVL:3 THR:4.0 soft,P7-O1,4.584604574870281,2.6232948682596143e-05,2.0341988130028135,0.883453051589048,47.492865693557555
